fy,fx,m,x,y,phi,t
4.0,2.0,-3.0,-3.0669,35.5355,-0.0014726636385055125,0.7820413112640381
4.0,2.0,-2.0,-3.06586,35.5488,-0.0007593326811711844,0.6259746551513672
4.0,2.0,-1.0,-3.06544,35.5528,-5.746666660340454e-05,0.6271939277648926
4.0,2.0,0.0,-3.08467,35.6539,0.0006433332445795669,0.5985674858093262
4.0,2.0,1.0,-3.10577,35.7528,0.0013507316113853605,0.7920620441436768
4.0,2.0,2.0,-3.15943,36.0175,0.0020793928441918343,0.7805576324462891
4.0,2.0,3.0,-3.23366,36.3771,0.0028403828934835617,0.7758059501647949
5.0,2.0,-3.0,-4.6935,43.8667,-0.0016551296151063352,0.7581720352172852
5.0,2.0,-2.0,-4.67551,43.806,-0.0007592665207645459,0.8381690979003906
5.0,2.0,-1.0,-4.68317,43.8449,0.00012206666606039448,0.7960238456726074
5.0,2.0,0.0,-4.71648,43.9833,0.0010047329952444265,0.794527530670166
5.0,2.0,1.0,-4.77647,44.2245,0.001904660554138375,0.7657821178436279
5.0,2.0,2.0,-4.86542,44.5748,0.0028391810143898696,0.7736783027648926
5.0,2.0,3.0,-4.98701,45.045,0.003829019874018639,0.7778322696685791
6.0,2.0,-3.0,-6.59455,51.8801,-0.0018183276926828813,0.8072977066040039
6.0,2.0,-2.0,-6.57801,51.8377,-0.0007057994122683058,0.7363238334655762
6.0,2.0,-1.0,-6.59733,51.9116,0.00039073331344858413,0.7648437023162842
6.0,2.0,0.0,-6.65285,52.1027,0.0014937312265566635,0.7303738594055176
6.0,2.0,1.0,-6.74649,52.4158,0.002626518538468131,0.8914713859558105
6.0,2.0,2.0,-6.88194,52.8598,0.0038148893939932075,0.7603864669799805
6.0,2.0,3.0,-7.06514,53.449,0.005089758244236886,0.7739148139953613
7.0,2.0,-3.0,-8.73054,59.548,-0.0019395270222557722,0.8532578945159912
7.0,2.0,-2.0,-8.72027,59.533,-0.000578799549499253,0.8624083995819092
7.0,2.0,-1.0,-8.75739,59.6501,0.000766133183436771,0.900841474533081
7.0,2.0,0.0,-8.84286,59.9012,0.0021262592098788427,0.8358108997344971
7.0,2.0,1.0,-8.97984,60.2934,0.003533497426237156,0.904963493347168
7.0,2.0,2.0,-9.1787,60.8531,0.005026693989993,0.7937257289886475
7.0,2.0,3.0,-9.4362,61.5604,0.006643760511756408,0.88089919090271
8.0,2.0,-3.0,-11.0668,66.8662,-0.001999993333363726,0.8281428813934326
8.0,2.0,-2.0,-11.0684,66.8863,-0.00036066641058385516,0.832923173904419
8.0,2.0,-1.0,-11.1298,67.0522,0.0012646651493298405,0.8097739219665527
8.0,2.0,0.0,-11.253,67.368,0.0029179800462001792,0.8459818363189697
8.0,2.0,1.0,-11.4427,67.8425,0.0046405869484240905,0.949821949005127
8.0,2.0,2.0,-11.7074,68.4916,0.006482441890959388,0.8407208919525146
8.0,2.0,3.0,-12.0606,69.3399,0.00850482775890349,0.9082043170928955
9.0,2.0,-3.0,-13.5641,73.8173,-0.001981326778001535,0.841118335723877
9.0,2.0,-2.0,-13.5824,73.8756,-3.799999998170367e-05,0.8168132305145264
9.0,2.0,-1.0,-13.676,74.0981,0.0018993272507654027,0.8506655693054199
9.0,2.0,0.0,-13.8478,74.4893,0.0038806213158983226,0.8003361225128174
9.0,2.0,1.0,-14.1026,75.0558,0.005961159393572691,0.8209347724914551
9.0,2.0,2.0,-14.4469,75.8037,0.008202881378434036,1.052260160446167
9.0,2.0,3.0,-14.911,76.7926,0.010694319582473574,0.9915900230407715
10.0,2.0,-3.0,-16.1867,80.3977,-0.001872660732285854,0.8609225749969482
10.0,2.0,-2.0,-16.2296,80.5034,0.0004013333117859689,0.850245475769043
10.0,2.0,-1.0,-16.3628,80.7863,0.0026779846715313917,0.8158621788024902
10.0,2.0,0.0,-16.5912,81.2541,0.005021897519791612,0.8658831119537354
10.0,2.0,1.0,-16.9229,81.9176,0.007502987451546372,0.7945694923400879
10.0,2.0,2.0,-17.364,82.7788,0.01019778964119451,2.279076337814331
10.0,2.0,3.0,-17.9531,83.9043,0.013223416439871119,2.451692581176758
12.0,2.0,-3.0,-21.7122,92.5222,-0.0013399974113051008,0.8959486484527588
12.0,2.0,-2.0,-21.8232,92.7317,0.0016666629012462757,0.8314952850341797
12.0,2.0,-1.0,-22.0567,93.1412,0.0047072483539753315,0.9976375102996826
12.0,2.0,0.0,-22.4204,93.7598,0.007876267500080778,0.8699707984924316
12.0,2.0,1.0,-22.9295,94.6053,0.011276807737264591,0.8314626216888428
12.0,2.0,2.0,-23.6122,95.7124,0.015047845278328188,2.271186113357544
12.0,2.0,3.0,-24.5056,97.123,0.019358646881763263,2.4931259155273438
14.0,2.0,-3.0,-27.4196,103.281,-0.0003453333196057464,1.1979680061340332
14.0,2.0,-2.0,-27.6233,103.601,0.0034772961358533086,1.0101492404937744
14.0,2.0,-1.0,-27.9841,104.141,0.007383002300760706,1.0305681228637695
14.0,2.0,0.0,-28.5178,104.917,0.011504058840071212,0.9028458595275879
14.0,2.0,1.0,-29.2992,106.036,0.016019933384826265,0.9036383628845215
14.0,2.0,2.0,-30.2271,107.306,0.021064249205957668,0.9255282878875732
14.0,2.0,3.0,-31.5156,109.034,0.02700171285716113,1.070298671722412
16.0,2.0,-3.0,-33.2063,112.874,0.0011486661614700223,1.0869569778442383
16.0,2.0,-2.0,-33.5242,113.306,0.005865187874013553,1.0202898979187012
16.0,2.0,-1.0,-34.1231,114.099,0.010786934357494298,2.2374730110168457
16.0,2.0,0.0,-34.7722,114.904,0.015940630354167065,2.6918342113494873
16.0,2.0,1.0,-35.7698,116.135,0.02170219424650032,1.0219683647155762
16.0,2.0,2.0,-37.0953,117.723,0.02832042826769242,2.307662010192871
16.0,2.0,3.0,-38.8483,119.751,0.03623088234064423,1.1025974750518799
18.0,2.0,-3.0,-39.0334,121.508,0.0031779893011329224,2.2017440795898438
18.0,2.0,-2.0,-39.4129,121.95,0.008834142368829685,1.0808794498443604
18.0,2.0,-1.0,-40.096,122.735,0.014757922480482272,2.862896203994751
18.0,2.0,0.0,-41.0646,123.819,0.021176699747008563,2.8881187438964844
18.0,2.0,1.0,-42.3662,125.235,0.028387680581784744,2.8676106929779053
18.0,2.0,2.0,-44.0978,127.057,0.03682828605262237,1.1533222198486328
18.0,2.0,3.0,-46.4267,129.409,0.04720998061818823,1.2497384548187256
20.0,2.0,-3.0,-44.5886,128.982,0.005655864278795373,2.334649085998535
20.0,2.0,-2.0,-45.1993,129.633,0.01236171463456226,2.8836872577667236
20.0,2.0,-1.0,-46.0941,130.555,0.019439255246355164,2.903352975845337
20.0,2.0,0.0,-47.3222,131.783,0.02719713614952606,3.1943628787994385
20.0,2.0,1.0,-48.9655,133.374,0.036045487599656166,2.9010438919067383
20.0,2.0,2.0,-51.1616,135.422,0.04660222316594669,2.7902472019195557
20.0,2.0,3.0,-54.1596,138.086,0.05994367111595601,2.9488425254821777
0.0,3.0,-3.0,0.0125612,-0.0956097,-0.0011066942101222957,0.4628899097442627
0.0,3.0,-2.0,0.0126004,-0.0637911,-0.0007377863370412064,0.43279004096984863
0.0,3.0,-1.0,0.0126236,-0.0319107,-0.0003689286265630984,0.4440450668334961
0.0,3.0,0.0,0.0126312,-1.25184e-13,-9.400000022798231e-08,0.3963291645050049
0.0,3.0,1.0,0.0126236,0.0319107,0.000368739958459087,0.43918681144714355
0.0,3.0,2.0,0.0126004,0.0637911,0.0007375976641347605,0.4594559669494629
0.0,3.0,3.0,0.0125612,0.0956097,0.0011065048623822979,0.45045995712280273
0.5,3.0,-3.0,-0.0318952,4.29088,-0.001079840932376502,0.5388123989105225
0.5,3.0,-2.0,-0.0319934,4.29978,-0.0007056936946689622,0.5250177383422852
0.5,3.0,-1.0,-0.0323532,4.31875,-0.0003318995656863052,0.5438060760498047
0.5,3.0,0.0,-0.0329648,4.34737,4.17179999757981e-05,0.5449187755584717
0.5,3.0,1.0,-0.0338288,4.38551,0.00041532014843234844,0.5265631675720215
0.5,3.0,2.0,-0.034955,4.43332,0.0007890702398764053,0.5224156379699707
0.5,3.0,3.0,-0.0363639,4.49123,0.0011631420333666285,0.5476651191711426
1.0,3.0,-3.0,-0.168998,8.66511,-0.001079192194908915,0.6397457122802734
1.0,3.0,-2.0,-0.168261,8.65486,-0.000689633040102756,0.5463907718658447
1.0,3.0,-1.0,-0.168519,8.66431,-0.0003011999908915681,0.5406568050384521
1.0,3.0,0.0,-0.169733,8.69275,8.671999978261146e-05,0.5631072521209717
1.0,3.0,1.0,-0.171902,8.74002,0.00047469326603231395,0.5858080387115479
1.0,3.0,2.0,-0.175061,8.80651,0.0008633128310839675,0.543907880783081
1.0,3.0,3.0,-0.179287,8.8932,0.0012532070915816243,0.5585777759552002
2.0,3.0,-3.0,-0.713571,17.318,-0.0011420587420985396,0.7197139263153076
2.0,3.0,-2.0,-0.709047,17.2774,-0.0006922598894175178,0.7385735511779785
2.0,3.0,-1.0,-0.708418,17.2757,-0.00024619999502557453,0.7721221446990967
2.0,3.0,0.0,-0.711557,17.3118,0.0001984599973944606,0.7683260440826416
2.0,3.0,1.0,-0.718489,17.3858,0.0006439532443227133,0.7290687561035156
2.0,3.0,2.0,-0.72939,17.499,0.0010925795652514188,0.7019309997558594
2.0,3.0,3.0,-0.7446,17.6536,0.001546871068294378,0.7449746131896973
3.0,3.0,-3.0,-1.60428,25.8199,-0.0012669984773688513,0.8488433361053467
3.0,3.0,-2.0,-1.59477,25.7619,-0.0007194665425269806,0.7851691246032715
3.0,3.0,-1.0,-1.59381,25.7609,-0.00017899999808822063,0.7739880084991455
3.0,3.0,0.0,-1.60119,25.8159,0.0003594666511836853,0.7488577365875244
3.0,3.0,1.0,-1.61706,25.9275,0.0009009991555234405,0.789905309677124
3.0,3.0,2.0,-1.64188,26.0981,0.001450798014912704,0.7579724788665771
3.0,3.0,3.0,-1.67653,26.3318,0.0020146599115997772,0.8076813220977783
4.0,3.0,-3.0,-2.81678,34.1151,-0.0014267304629589053,0.817753791809082
4.0,3.0,-2.0,-2.80276,34.0514,-0.0007460660308654601,0.7942628860473633
4.0,3.0,-1.0,-2.80353,34.062,-7.59333331873928e-05,0.7630834579467773
4.0,3.0,0.0,-2.81889,34.1462,0.0005926665972745475,0.7627935409545898
4.0,3.0,1.0,-2.84923,34.3054,0.0012685318072155486,0.7186133861541748
4.0,3.0,2.0,-2.89557,34.5432,0.0019611268968937356,0.7560758590698242
4.0,3.0,3.0,-2.95963,34.8662,0.002681384635783833,0.8429849147796631
5.0,3.0,-3.0,-4.32197,42.1609,-0.0015959298504834465,0.7703068256378174
5.0,3.0,-2.0,-4.30535,42.1023,-0.0007488660274344196,0.7970693111419678
5.0,3.0,-1.0,-4.31123,42.1344,8.466666646435531e-05,0.7582783699035645
5.0,3.0,0.0,-4.33952,42.257,0.0009187330748414288,0.837913990020752
5.0,3.0,1.0,-4.39107,42.4725,0.0017671291377249416,0.8071045875549316
5.0,3.0,2.0,-4.46769,42.7865,0.0026449867785986693,0.7775907516479492
5.0,3.0,3.0,-4.57241,43.2079,0.003569696752418087,0.7569365501403809
6.0,3.0,-3.0,-6.08843,49.9272,-0.0017515947054582372,0.7664918899536133
6.0,3.0,-2.0,-6.07237,49.8835,-0.000706933215568942,0.8045284748077393
6.0,3.0,-1.0,-6.08783,49.9458,0.00032253332214919996,0.7826125621795654
6.0,3.0,0.0,-6.13501,50.1149,0.001356530692539163,0.7976648807525635
6.0,3.0,1.0,-6.21542,50.3944,0.0024154555278300713,0.7771158218383789
6.0,3.0,2.0,-6.33203,50.7919,0.0035213643166742644,0.8092989921569824
6.0,3.0,3.0,-6.48957,51.3191,0.0047007152348935355,0.8437886238098145
7.0,3.0,-3.0,-8.07999,57.3799,-0.0018727273985853926,0.8463160991668701
7.0,3.0,-2.0,-8.06845,57.3588,-0.0006015328597581276,1.1386935710906982
7.0,3.0,-1.0,-8.09871,57.4587,0.0006541994705395184,1.0606935024261475
7.0,3.0,0.0,-8.17136,57.6808,0.001921527125340789,1.0327606201171875
7.0,3.0,1.0,-8.28902,58.031,0.0032281715692877863,0.8757565021514893
7.0,3.0,2.0,-8.45604,58.5185,0.0046053183179820024,0.8382859230041504
7.0,3.0,3.0,-8.67975,59.159,0.006090615054799356,0.8541984558105469
8.0,3.0,-3.0,-10.266,64.5137,-0.001941992380042566,1.0207085609436035
8.0,3.0,-2.0,-10.264,64.5234,-0.0004166666425540149,0.9410710334777832
8.0,3.0,-1.0,-10.3148,64.667,0.001095332165068861,1.002913475036621
8.0,3.0,0.0,-10.4201,64.9476,0.0026279869420997707,1.136678695678711
8.0,3.0,1.0,-10.5835,65.3726,0.004219938377419912,0.9750049114227295
8.0,3.0,2.0,-10.8118,65.9549,0.0059118325949601026,0.9372720718383789
8.0,3.0,3.0,-11.1155,66.7141,0.007756950208539137,0.9714610576629639
9.0,3.0,-3.0,-12.6123,71.3147,-0.0019439936631478873,0.9473164081573486
9.0,3.0,-2.0,-12.6248,71.3602,-0.00013933333243166624,0.9896016120910645
9.0,3.0,-1.0,-12.7027,71.553,0.001655996278242019,0.9663426876068115
9.0,3.0,0.0,-12.8483,71.8975,0.0034872982727556113,0.9522955417633057
9.0,3.0,1.0,-13.0674,72.4035,0.005401871829844007,0.9710564613342285
9.0,3.0,2.0,-13.369,73.0864,0.0074543298061244545,0.9416298866271973
9.0,3.0,3.0,-13.7666,73.9678,0.009714574363034877,0.9535951614379883
10.0,3.0,-3.0,-15.1134,77.8405,-0.0018653274392354667,0.8676772117614746
10.0,3.0,-2.0,-15.1432,77.9197,0.00024466666178460454,0.8576276302337646
10.0,3.0,-1.0,-15.2569,78.171,0.002353989374646689,0.876220703125
10.0,3.0,0.0,-15.459,78.6021,0.004520590666328552,0.8563237190246582
10.0,3.0,1.0,-15.7105,79.1153,0.006782408928435326,0.9645960330963135
10.0,3.0,2.0,-16.096,79.8994,0.009240015601645632,1.0514111518859863
10.0,3.0,3.0,-16.6052,80.9134,0.011975914423437456,2.3518218994140625
12.0,3.0,-3.0,-20.3662,89.8138,-0.0014279971253560362,0.9610481262207031
12.0,3.0,-2.0,-20.4556,89.9904,0.0013566649298902987,1.0744524002075195
12.0,3.0,-1.0,-20.6554,90.3544,0.004165939794775055,0.9440162181854248
12.0,3.0,0.0,-20.9722,90.914,0.007081045032342899,0.876983642578125
12.0,3.0,1.0,-21.417,91.6819,0.010192457135926793,0.9161336421966553
12.0,3.0,2.0,-21.9762,92.6166,0.013593254439442476,2.4013328552246094
12.0,3.0,3.0,-22.7427,93.8771,0.01745625137566835,2.4124231338500977
14.0,3.0,-3.0,-25.8051,100.459,-0.0005759999362990283,1.029606819152832
14.0,3.0,-2.0,-25.9754,100.738,0.002958638309469921,1.055283546447754
14.0,3.0,-1.0,-26.285,101.219,0.006557108211923829,1.0177578926086426
14.0,3.0,0.0,-26.7465,101.915,0.010333081103827163,0.9910147190093994
14.0,3.0,1.0,-27.3815,102.851,0.014420224933332147,0.9976253509521484
14.0,3.0,2.0,-28.2243,104.063,0.018986300334904734,1.0308010578155518
14.0,3.0,3.0,-29.3291,105.608,0.024266782509386565,1.003211498260498
16.0,3.0,-3.0,-31.4158,110.103,0.0007446665290204232,1.0554022789001465
16.0,3.0,-2.0,-31.6794,110.473,0.005108554111689545,1.0065202713012695
16.0,3.0,-1.0,-32.1103,111.052,0.009588591979300298,1.0272104740142822
16.0,3.0,0.0,-32.7371,111.874,0.014341582398922002,1.0203273296356201
16.0,3.0,1.0,-33.5981,112.977,0.019561722033450638,1.0185878276824951
16.0,3.0,2.0,-34.7414,114.403,0.025494315185528853,1.0065600872039795
16.0,3.0,3.0,-36.2483,116.225,0.0325000962734958,1.0019245147705078
18.0,3.0,-3.0,-36.9409,118.601,0.00251464460192124,1.043440341949463
18.0,3.0,-2.0,-37.4616,119.264,0.007820965303143907,2.180431365966797
18.0,3.0,-1.0,-37.9364,119.808,0.01321741800835069,1.0741605758666992
18.0,3.0,0.0,-38.7785,120.786,0.019074918942156596,2.805929660797119
18.0,3.0,1.0,-39.9308,122.093,0.02561069778712936,1.0377659797668457
18.0,3.0,2.0,-41.41,123.713,0.033127093967180436,1.0287787914276123
18.0,3.0,3.0,-43.3921,125.808,0.04221915927721357,1.4101033210754395
20.0,3.0,-3.0,-42.4336,126.257,0.004766598788993877,1.1255667209625244
20.0,3.0,-2.0,-42.9586,126.837,0.010962236438745795,2.923985719680786
20.0,3.0,-1.0,-43.7412,127.673,0.01746687825547293,2.9611518383026123
20.0,3.0,0.0,-44.8158,128.789,0.024538377375258283,2.944082021713257
20.0,3.0,1.0,-46.2476,130.233,0.03251673656919105,2.9876649379730225
20.0,3.0,2.0,-48.1434,132.079,0.04189258871392919,2.9483158588409424
20.0,3.0,3.0,-50.6886,134.454,0.05347757132017744,3.264819860458374
0.0,4.0,-3.0,0.0167734,-0.0915358,-0.0011066108769415748,0.43247008323669434
0.0,4.0,-2.0,0.0168113,-0.0610868,-0.0007377430047266138,0.45768022537231445
0.0,4.0,-1.0,0.0168338,-0.030562,-0.00036892329347677755,0.4477715492248535
0.0,4.0,0.0,0.0168412,-9.73767e-14,-1.2600000040729674e-07,0.3859694004058838
0.0,4.0,1.0,0.0168338,0.030562,0.0003686719584729099,0.4575223922729492
0.0,4.0,2.0,0.0168113,0.0610868,0.0007374916647131264,0.4890296459197998
0.0,4.0,3.0,0.0167734,0.0915358,0.0011063568700309392,0.48021888732910156
0.5,4.0,-3.0,-0.0240909,4.11673,-0.0010798149324224187,0.5402193069458008
0.5,4.0,-2.0,-0.0242048,4.12637,-0.000706178360964853,0.5257856845855713
0.5,4.0,-1.0,-0.0245488,4.14514,-0.00033286969884778304,0.6220996379852295
0.5,4.0,0.0,-0.0251148,4.17267,4.027066664489733e-05,0.5360965728759766
0.5,4.0,1.0,-0.0259028,4.20884,0.00041338661555988373,0.4953908920288086
0.5,4.0,2.0,-0.026921,4.25376,0.0007866229613194067,0.5569264888763428
0.5,4.0,3.0,-0.0281863,4.30781,0.0011601333727656372,0.5342588424682617
1.0,4.0,-3.0,-0.150357,8.31906,-0.0010768902709114819,0.5727076530456543
1.0,4.0,-2.0,-0.149773,8.31135,-0.0006892463737229934,0.5358798503875732
1.0,4.0,-1.0,-0.150059,8.32149,-0.0003026333039186952,0.5690610408782959
1.0,4.0,0.0,-0.151183,8.34885,8.350666647255928e-05,0.5474646091461182
1.0,4.0,1.0,-0.153143,8.39328,0.0004696732674862353,0.536491870880127
1.0,4.0,2.0,-0.155968,8.45509,0.0008563828385176057,0.594794750213623
1.0,4.0,3.0,-0.159721,8.53508,0.0012441804456092566,0.6293470859527588
2.0,4.0,-3.0,-0.651546,16.6256,-0.001129878765936044,0.7227444648742676
2.0,4.0,-2.0,-0.647647,16.5896,-0.0006875860999180823,0.749096155166626
2.0,4.0,-1.0,-0.647157,16.5889,-0.0002486666615412232,0.7115058898925781
2.0,4.0,0.0,-0.649966,16.6226,0.00018895333108457626,0.7208364009857178
2.0,4.0,1.0,-0.656091,16.6906,0.000627233251077628,0.7147068977355957
2.0,4.0,2.0,-0.665677,16.7941,0.0010681662604146668,0.7629489898681641
2.0,4.0,3.0,-0.679007,16.935,0.001513996824547328,0.7048487663269043
3.0,4.0,-3.0,-1.47317,24.8044,-0.0012408643753082673,0.8136653900146484
3.0,4.0,-2.0,-1.4648,24.7516,-0.000709732741009077,0.9064249992370605
3.0,4.0,-1.0,-1.46392,24.7507,-0.00018499999788945947,0.8144404888153076
3.0,4.0,0.0,-1.47035,24.8006,0.00033779998715134543,0.8194472789764404
3.0,4.0,1.0,-1.48421,24.902,0.0008631325435674855,0.8427212238311768
3.0,4.0,2.0,-1.50588,25.0567,0.0013954648305489715,0.8151247501373291
3.0,4.0,3.0,-1.53607,25.2683,0.0019399270199507543,0.7984189987182617
4.0,4.0,-3.0,-2.5945,32.8014,-0.001385930598057166,0.8773972988128662
4.0,4.0,-2.0,-2.5819,32.7422,-0.0007335327127473652,0.9108188152313232
4.0,4.0,-1.0,-2.58231,32.7506,-9.0799999750462e-05,0.794856071472168
4.0,4.0,0.0,-2.59553,32.826,0.0005502666111276366,0.7965173721313477
4.0,4.0,1.0,-2.62186,32.9695,0.0011973319629447541,0.8098626136779785
4.0,4.0,2.0,-2.66213,33.1843,0.0018587941416215608,0.8202731609344482
4.0,4.0,3.0,-2.71778,33.4758,0.0025438543957666676,0.8589808940887451
5.0,4.0,-3.0,-3.99074,40.5781,-0.0015424633867731714,0.8680851459503174
5.0,4.0,-2.0,-3.97544,40.522,-0.0007383331991693255,0.798637866973877
5.0,4.0,-1.0,-3.97996,40.5486,5.339999994924271e-05,0.8682401180267334
5.0,4.0,0.0,-4.00418,40.6577,0.0008448659024012311,0.839207649230957
5.0,4.0,1.0,-4.04876,40.8512,0.001648396309121449,0.8039247989654541
5.0,4.0,2.0,-4.1152,41.134,0.0024770549949215312,0.7962081432342529
5.0,4.0,3.0,-4.20598,41.5135,0.003345903002525495,0.8288867473602295
6.0,4.0,-3.0,-5.6359,48.1101,-0.0016901950101115527,0.7859475612640381
6.0,4.0,-2.0,-5.6205,48.0659,-0.0007052665497332352,0.7923755645751953
6.0,4.0,-1.0,-5.63293,48.1188,0.00026533332710669083,0.7859306335449219
6.0,4.0,0.0,-5.67327,48.269,0.0012389985399974316,0.8086981773376465
6.0,4.0,1.0,-5.74277,48.5198,0.002233591818388646,0.7752399444580078
6.0,4.0,2.0,-5.84386,48.8776,0.0032682375995283742,0.8730440139770508
6.0,4.0,3.0,-5.98042,49.3523,0.0043657981810935305,0.8226161003112793
7.0,4.0,-3.0,-7.49507,55.3515,-0.0018094610729227046,0.8865697383880615
7.0,4.0,-2.0,-7.48301,55.3268,-0.0006173328433562244,0.9027931690216064
7.0,4.0,-1.0,-7.5078,55.4124,0.000559933274815582,0.9314532279968262
7.0,4.0,0.0,-7.56992,55.6096,0.001745862565028011,0.9541947841644287
7.0,4.0,1.0,-7.67138,55.923,0.002964846119908913,0.9280469417572021
7.0,4.0,2.0,-7.81594,56.361,0.004243871074715475,0.9101250171661377
7.0,4.0,3.0,-8.00948,56.9367,0.005615121552326808,0.9226341247558594
8.0,4.0,-3.0,-9.54764,62.3193,-0.001885327328898048,1.0018632411956787
8.0,4.0,-2.0,-9.54345,62.322,-0.0004597333009444019,1.1177585124969482
8.0,4.0,-1.0,-9.58205,62.435,0.0009513330463367969,1.998277187347412
8.0,4.0,0.0,-9.67227,62.6847,0.0023795891629761574,1.9692134857177734
8.0,4.0,1.0,-9.81351,63.0659,0.0038574859114649768,2.098121404647827
8.0,4.0,2.0,-10.0125,63.5932,0.005421204326355591,1.030221700668335
8.0,4.0,3.0,-10.2742,64.2726,0.007113371219141935,0.950019121170044
9.0,4.0,-3.0,-11.7532,68.966,-0.001901993902465408,0.9907550811767578
9.0,4.0,-2.0,-11.7605,68.9989,-0.00021999999645066327,1.0390381813049316
9.0,4.0,-1.0,-11.8257,69.1668,0.00145066371484174,0.985461950302124
9.0,4.0,0.0,-11.9507,69.4734,0.003150641538590812,1.0082240104675293
9.0,4.0,1.0,-12.1397,69.9265,0.004920571187034535,1.0220706462860107
9.0,4.0,2.0,-12.4005,70.5394,0.006807740517885587,1.0474755764007568
9.0,4.0,3.0,-12.7446,71.3319,0.008871424221831542,1.0058608055114746
10.0,4.0,-3.0,-14.1682,75.5027,-0.0018486620958121872,0.8434035778045654
10.0,4.0,-2.0,-14.1859,75.5553,0.00011999999942400455,0.8549880981445312
10.0,4.0,-1.0,-14.2837,75.7798,0.0020833261526191434,0.9573469161987305
10.0,4.0,0.0,-14.3785,75.9689,0.004067278366784346,1.176961898803711
10.0,4.0,1.0,-14.6236,76.4968,0.006162477730456202,1.092378854751587
10.0,4.0,2.0,-14.9576,77.2023,0.008415509585440963,1.0533266067504883
10.0,4.0,3.0,-15.3989,78.1155,0.010902928291312954,2.351283550262451
12.0,4.0,-3.0,-19.1505,87.2764,-0.0014893302463938219,0.8652188777923584
12.0,4.0,-2.0,-19.2218,87.4236,0.001099332157585647,0.8812441825866699
12.0,4.0,-1.0,-19.3923,87.7454,0.0037046250212314598,0.9031484127044678
12.0,4.0,0.0,-19.6682,88.2506,0.006398455641981108,0.9864730834960938
12.0,4.0,1.0,-20.0601,88.9525,0.00926001305054564,1.003767728805542
12.0,4.0,2.0,-20.4926,89.6866,0.012333786911142912,2.649019956588745
12.0,4.0,3.0,-21.1568,90.8224,0.01582205081996081,2.7133636474609375
14.0,4.0,-3.0,-24.3107,97.7492,-0.0007593331873927861,1.1055517196655273
14.0,4.0,-2.0,-24.4532,97.9923,0.0025166546424401446,1.1578364372253418
14.0,4.0,-1.0,-24.7199,98.4213,0.005843169444770196,1.1221365928649902
14.0,4.0,0.0,-25.1206,99.048,0.009317332818688054,1.1991262435913086
14.0,4.0,1.0,-25.673,99.8925,0.013052214519950209,1.015383243560791
14.0,4.0,2.0,-26.4048,100.986,0.01719045162575125,1.0105795860290527
14.0,4.0,3.0,-27.3586,102.374,0.021924036868796487,1.0797996520996094
16.0,4.0,-3.0,-29.7807,107.48,0.0004153333094514261,1.065230369567871
16.0,4.0,-2.0,-29.9989,107.797,0.004471940376298659,1.01613450050354
16.0,4.0,-1.0,-30.3523,108.284,0.00860816709109505,0.9984967708587646
16.0,4.0,0.0,-30.8751,108.989,0.012962150546525216,1.0250282287597656
16.0,4.0,1.0,-31.6117,109.965,0.017708648299407645,0.9925863742828369
16.0,4.0,2.0,-32.5991,111.244,0.023057096869325902,1.0283470153808594
16.0,4.0,3.0,-33.8961,112.877,0.02929444809437516,1.0351779460906982
18.0,4.0,-3.0,-35.0783,115.916,0.0019806640765942856,1.0892140865325928
18.0,4.0,-2.0,-35.419,116.354,0.006852376680480527,1.2223243713378906
18.0,4.0,-1.0,-35.9205,116.97,0.011867905760940498,2.773906707763672
18.0,4.0,0.0,-36.66,117.861,0.01723909673692539,1.3860759735107422
18.0,4.0,1.0,-37.6495,119.023,0.023164344286137117,2.683868169784546
18.0,4.0,2.0,-38.95,120.508,0.02993434774819071,1.2091729640960693
18.0,4.0,3.0,-40.6696,122.41,0.03797504628903759,1.271047592163086
20.0,4.0,-3.0,-40.4109,123.607,0.004003285258544645,1.4426376819610596
20.0,4.0,-2.0,-40.8728,124.136,0.009751902417691624,1.2928359508514404
20.0,4.0,-1.0,-41.5414,124.873,0.01573614581683965,3.242152690887451
20.0,4.0,0.0,-42.4852,125.89,0.0222095349758878,3.0079617500305176
20.0,4.0,1.0,-43.7387,127.203,0.02944272713254923,3.0142736434936523
20.0,4.0,2.0,-45.3862,128.875,0.037834269267164954,3.049518585205078
20.0,4.0,3.0,-47.569,131.006,0.04801033032078601,3.1570656299591064
0.0,5.0,-3.0,0.0209851,-0.0877804,-0.001106529551134029,0.4465599060058594
0.0,5.0,-2.0,0.021022,-0.0585924,-0.0007377016719184882,0.44118499755859375
0.0,5.0,-1.0,0.0210438,-0.0293175,-0.0003689187606362369,0.45794200897216797
0.0,5.0,0.0,0.021051,1.29435e-13,-1.5666666729938985e-07,0.37590980529785156
0.0,5.0,1.0,0.0210438,0.0293175,0.0003686044920656905,0.4397263526916504
0.0,5.0,2.0,0.021022,0.0585924,0.0007373869991151702,0.4319162368774414
0.0,5.0,3.0,0.0209851,0.0877804,0.0011062188702844736,0.44579625129699707
0.5,5.0,-3.0,-0.0167075,3.95645,-0.0010798435990384593,0.5556666851043701
0.5,5.0,-2.0,-0.0168326,3.96669,-0.0007066596939296321,0.499392032623291
0.5,5.0,-1.0,-0.0171615,3.98524,-0.0003337803653525584,0.5252759456634521
0.5,5.0,0.0,-0.0176869,4.01177,3.893799998032116e-05,0.525357723236084
0.5,5.0,1.0,-0.0184087,4.04615,0.00041162528264368357,0.5206005573272705
