Ay,Ax,B,ux,uy,phi,t
0.0,-4.0,0.0,0.0,5.329051758882173e-17,8.819573148696121e-17,1.471518799997284
0.0,-4.0,1.0,0.0,1.2441218516919768e-17,1.6888478904296822e-17,1.4997605999960797
0.0,-4.0,2.0,0.0,3.0151904131948876e-18,2.6315500244683133e-18,1.4384795999940252
0.0,-4.0,3.0,0.0,-3.341653851119889e-18,-2.980649350619e-18,1.431409500000882
0.5,-4.0,-3.0,-0.00041157158403182237,0.02611286087743106,-1.5514603360219948e-05,2.327774199991836
0.5,-4.0,-2.0,-0.0004083150021274573,0.026062535351331413,-1.450761418724991e-05,2.4920060000004014
0.5,-4.0,-1.0,-0.0004074382363781215,0.026038399971246337,-8.61139520994524e-06,2.5489503999997396
0.5,-4.0,0.0,nan,nan,nan,15.011939099989831
0.5,-4.0,1.0,-0.00040958281511493944,0.026061979754192242,7.542685135607641e-06,2.159741000010399
0.5,-4.0,2.0,-0.0004112202796382469,0.02610713753340119,1.316697025867904e-05,2.352671900007408
0.5,-4.0,3.0,-0.0004136528875969825,0.026176222927094043,1.917256795628198e-05,2.4719655999942916
1.0,-4.0,-3.0,-0.0016359764230066132,0.05205968141718813,-5.221559724463684e-05,1.4925000999937765
1.0,-4.0,-2.0,-0.0016295304551993128,0.051983963998804894,-3.261781670382147e-05,1.557270500008599
1.0,-4.0,-1.0,-0.0016292345746948822,0.0519568647217426,-8.591827900208177e-06,1.6118322999973316
1.0,-4.0,0.0,-0.001629076695671472,0.05197285150801397,9.896754425288713e-06,2.95486019999953
1.0,-4.0,1.0,-0.0016336897968707298,0.05203802794728802,3.3885402948899865e-05,1.686805799996364
1.0,-4.0,2.0,-0.0016411841912102876,0.052149387302340505,5.7087526771273754e-05,1.6184612999932142
1.0,-4.0,3.0,-0.0016521928936344965,0.052309189104620804,8.16435991534259e-05,1.5201582000008784
2.0,-4.0,-3.0,-0.00643044366499268,0.10304816408059923,-0.00016493620334938987,1.6135205000027781
2.0,-4.0,-2.0,-0.00641931693832043,0.10298556411004411,-7.072715555734659e-05,1.5620739000005415
2.0,-4.0,-1.0,nan,nan,nan,15.01663899999403
2.0,-4.0,0.0,-0.0064359440410279856,0.1031282760134928,0.0001092820607480606,1.5813116000063019
2.0,-4.0,1.0,-0.006463954854244336,0.10333924421001921,0.00020361132446291598,1.5250742999924114
